id	sentiment	review
"6006_10"	1	"When I saw this as a child, it answered all of my questions and dispelled any fears or misconceptions that I had. It is easy to watch because it is animated, which makes it unthreatening. It has no moral bias or \"preachy\" aspects, so nobody should have any objections to it. It is a pleasant film that simply gives the facts of menstruation in a reassuring, \"matter-of-fact\" way. I hope to show it to my daughter."
"5437_4"	0	"Based on the novel by Michael Chabon, The Mysteries of Pittsburgh is about the young son of a notorious gangster who spends his last teenage summer roaming around with two friends. The year is 1983, and young Art Bechstein (Jon Foster) is at a crossroads. Completely opposed to his father's lifestyle, Art plans to become a stockbroker. Visually contrived with painful attempts to create beautiful hip indie cinematography, the whole film feels like the director - whose previous effort Dodgeball was funny if outright commercial - is desperately seeking indie credibility by cobbling together aspects of other indie films but sprinkling it with stars like Mena Suvari, Sienna Miller and Nick Nolte. Like so many of the star-laden premieres at Sundance this year it felt like this was a secrety studio-sponsored vanity project to help the director earn some indie credibility points - it failed in that respect and as a film in its own right."
"9030_1"	0	"Faces are slashed, throats are cut, blood squirts, and in end the three main characters are either depressed or they die. They even blow up Kevin Costner's dog with a shotgun. Why would anyone want to see a movie like this? Violence is valid only when the good guys kill the bad guys, not the other way around. Take for instance Underworld and Underworld Evolution where you can enjoy seeing justice done when the demons are slain. In this movie, the good guys are cut up. See the difference? Why would anyone want to MAKE a movie that depresses the audience? Beautiful photography and skilled editing in a motion picture like this is a waste of talent. Let's put this one into the category of the exquisite corpse."
"4996_3"	0	"I really enjoyed the first half hour of this movie but, wow, did it turn corny, or should I say, \"just plain stupid.\" This is just another example of outdated humor. It might have been funny in 1940, but not now....not even close.<br /><br />Dick Powell is always interesting to watch. I especially liked him once he started switching from his boyish looks and high voice of the Busby Berkeley musicals to where he's mature and sounds it, too.<br /><br />He was fine as \"Jimmy MacDonald,\" but the rest of the cast just played stupid characters, the worst being the boss (Raymond Walburn) of the Maxford House Coffee Company, who did nothing but shout all the time. He was brutal to hear and was a big detriment to the movie."
"7087_1"	0	"I wouldn't normally write a comment on-line, but this is the worst movie I've ever seen. Not only that it's filmed just like a soap series (\"The young and the restless\" is really filmed by professionals compared to this), but it also has awful cuts. It has no action. It is full of useless garbage.<br /><br />Here's an example: a guy wants to kill the main character as he got fired because of him. So (after loads of crap) here they are: the guy puts a knife at his throat and says something like \"You're dead now\". Then the main character says: \"If you kill me you're dead. I've told the police you're threatening me\". So the (killer) guy goes like (just about to cry): \"Oh no... the cops are following me!?!! Oh... my God\".<br /><br />Remember: this is just an example. I really cannot believe this movie actually exists. So: IF you want to see the WORST movie ever... go ahead, I recommend it :)"
"3626_4"	0	"I don't know what the Oscar voters saw in this movie, but they must of seen some pretty hard stuff to see in it to be able to award it with the best picture Oscar. All I know is that fortunately there was Gene Kelly to play in it or this would have been twice as bad as I believe it is. First of all, I don't think Leslie Caron was really fit to play such a role. She isn't that talented, she isn't a great dancer and she's not good looking at all. It's a shame that one actor or actress may ruin a movie just like by playing in it because if Leslie Caron hadn't been in this, it might have made a terrific movie. The story was intelligent, the directing wasn't bad, and, as I said, Gene Kelly was pretty good. Now I'm not saying all this stuff about Leslie Caron just to criticize her, I'm just saying it because I think that's what the worse part of the movie is. She's probably a good actress but I can't tell because I haven't seen her in anything else but I think she was pretty bad in \"An American in Paris\". So if you want to see it, go ahead but I'm telling you, you're way better off watching \"Singin' in the rain\"."
"4536_7"	1	"Written by the writer who penned the excellent Murder Rooms series which chronicled ACD's adventures with Doctor Joseph Bell, I was looking forward to this and I wasn't disappointed. It was quite slow moving, with a lot of emphasis on Doyle's frustration at Sherlock Holmes which was very accurate and excellently portrayed. It was an interesting character study and very well shot ( on digital video, unusual for a period piece ). The acting was excellent all round, particularly Tim McInnery and Brian Cox although the actor who portrayed ACD, whose name I cannot remember impressed me no end. An excellent character study which has about the same amount of twists as any normal Sherlock Holmes case. Do see this if you get the chance"
"438_9"	1	"From rainy, dreary late winter England of early 1920s...<br /><br />---where there is still sadness and many young widows and disabled vets from the great slaughter of men and killer of their womens' dreams--- known now as World War I...<br /><br />Four women share this lovely small sunny Italian castle on a hill; one a young widow who is drowning her sorrow in frantic partying, two women who will rediscover their own husbands, and a fourth woman who is tired of her famous dead friends...<br /><br />...These four women will come together with two husbands and a former soldier - almost blind - to get a spiritual \"makeover\" for one great April vacation in early 1920's Italy.<br /><br />NOTE to would-be filmmakers. Study this film for how mood and beauty can tell a story. (Probably not a film to please many men...)<br /><br />NOTE: Stock up on coffee & hot chocolate and invite the girls over on some dreary late winter day...Spring is coming...Enchanted April promises you!"
"5228_8"	1	"I found this movie hilarious. The spoofs on other popular movies of that time were some of the funniest I have seen in this sort of movie. Give it a try. If you saw the movies that this movie is spoofing, and you get the humor, you should enjoy the movie.<br /><br />I (and the others who watched the movie with me) felt the funniest part in the movie (this is not a spoiler because I will NOT tell you what actually happens) was a scene with the \"flashy thingy\" from MIB. When they first discover the device and do not know what it is does... and then again later in the movie... you'll understand when you get there.<br /><br />My only complaint about the movie is that I have never been able to find it in DVD so that I could buy a copy."
"5321_10"	1	"This movie really surprised me. I had my doubts about it at first but the movie got better and better for each minute. <br /><br />It is maybe not for the action seeking audience but for those that like an explicit portrait of a very strange criminal, man, lover and husband. If you're not a fan of bad language or sexual content this really is not for you. <br /><br />The storyline is somewhat hard to follow sometimes, but in the end I think it made everything better. The ending was unexpected since you were almost fouled to think it would end otherwise. <br /><br />As for the acting I think it was good. It will not be up for an Oscar award for long but it at least caught my eye. Gil Bellows portrait of a prison man is not always perfect but it is very entertaining. Shaun Parkes portrait of Bellows prison mate Clinique is great and extremely powerful. On the downside I think I will put Esai Morales portrait of Markie.<br /><br />Take my advice and watch this movie, either you will love it or dislike it!"
"2419_10"	1	"Besides Planes, Trains and Automobiles and Uncle Buck, this is John Candy's funniest movie. When he gets hypnotized with the playing card (similar to the Manchurian Candidate) and becomes a horny guy who does not know what he is saying, he makes two very memorable quotes (Both deal with the male anatomy). The love scene involving grocery items has to be seen, it cannot be described.<br /><br />"
"9600_4"	0	"Very strange but occasionally elegant exploitation movie with no real story, but benefiting from its stunningly ravishing lead actress and a handful of nice, gruesome make-up effects. Daniella is a beautiful twenty-something girl, carrying with her the trauma of being raped at the age of 13. Nightmares and hallucinations lead her further into believing she's the reincarnation of a female ancestor who was said to be a werewolf. She kills her brother-in-law during a nightly encounter and gets submitted in a hospital. She escapes again, however, and randomly devours more men whilst on the run for police detectives, doctors and relatives. It's all pretty to look at and listen too (really great soundtrack), but the absence of plot and continuity become irritating quite fast. Luckily enough, leading lady Annik Borel rarely ever wears clothes and she fills up the boring moments by dancing naked around a fire. The film is too long, too weird and too forgettable. The biggest surprise comes at the end, when suddenly and out of the blue, director Rino Di Silvestro tries to make us believe that his movie was based on true facts. Yeah, right..."
"5683_2"	0	"From the beginning of the movie I had a feeling like its a movie about another Jason's from Friday the 13th. And It is... Dispute that the movie starts interesting. But as the times goes by its just a pointless movie about muted, supernatural, silent serial killer. I mean he goes under the guy's bed without making any sound, not seen by anyone. He was supposed to be blind after failed execution but he walks and kills people like he used to. I'm tired of it. For me it's all over the same thing.<br /><br />In another words - unreal. Too many mistakes and confusing information.<br /><br />Well scene with tide up woman looked impressive but just at first time :} For that and for intriguing intro 2 stars."
"4456_7"	1	"Lots of singing and dancing in this one, especially by Gene Kelly. Two sailors go on liberty to see if they can find love and romance. They meet up with a woman who is trying to break into show business. Musical lovers only."
"4307_10"	1	"Well, maybe not immediately before the Rodney King riots, but even a few months before was timely enough. My parents said that they saw it and the next thing you know, the police got acquitted and LA got burned to the ground. It just goes to show the state of race relations in America. The plot has white Mack (Kevin Kline) and African-American Simon (Danny Glover) becoming friends after Simon saves Mack's life in the black ghetto. Meanwhile, movie producer Davis (Steve Martin in a serious role) thinks that gratuitous violence is really cool...until he gets shot. There's also some existentialism in the movie: Mack and his family come to realize that they aren't living as they really want.<br /><br />It seems that \"Crash\" has somewhat renewed people's interest in race relations, but this one came out much earlier. Maybe we'll never be able to have stable race relations in this country. But either way, \"Grand Canyon\" is a great movie. It affirms Kevin Kline as my favorite actor. Also starring Mary McDonnell, Mary-Louise Parker and Alfre Woodard."
"1866_8"	1	"A great story, based on a true story about a young black man and all the difficulties along the road. Being that this is Denzel Washington's first ever movie that he himself was gonna direct, i have to admit i was a tad sceptical, but who wouldn't be..? But then again, he's a great actor with plently of years of experience, and the end result turned out great. The story is told in a great way, making you that has had difficulties during your childhood, and young adulthood, see yourself in those situations. So, it hits you hard, letting you know your not the only one going through hell. In all, a touching story about a young man trying to make it in this f***ed up world. (The story is based on the life of Antwone Fisher, born 3. August 1959, Cleveland, Ohio, USA, whom was also the writer of this movie) Strongly recommended. 8/10"
"7358_1"	0	"This Lifetime style movie takes the middle aged divorcee victim who then finally fights back genre to new depths of cartoon-like absurdity.<br /><br />Here the 40 something stay-at-home ex-wife of a successful lawyer protagonist (daughter away at college) is starting a new life after her divorce, helped by a female college friend in opening a new dress shop as a sort of franchise expansion deal. She has even started up a friendship with her attractive, slightly younger perhaps, landscape architect / gardener (who's black). But then horror of middle-aged women's horrors, ANOTHER 20 something female she took on as a tenant to let a room to, starts 'taking over\" her life.<br /><br />What this new younger woman threat really does is mildly flirt with the gardener, and offer him a glass of wine that * gasp * really belonged to the divorcee!! She runs up the utility bills by not turning down the thermostat!! And backed up the toilet! And leaves old food gone bad in the refrigerator! And hangs her pieces of (African) artwork in the living room!! And so on. Well she may have killed the cat as well. Yeah, ok, the extent to which this one does these things is bad enough, but its more than a little ridiculous, especially as it turns into a campaign. The character reality is that any tiny part of this would drive this particular prissy woman insane. (So why did she rent the room -- and to horror of horrors, a much younger woman?)<br /><br />Supposedly this increasingly arrogant (natch) younger woman has a mania for seizing control. And our brave 40 something must learn to fight back against this evil (and erotically hot looking, of course) 20 something. But there's this problem. Anytime the 20 something starts to maybe get into trouble she uses her POWER -- and just flirts or has sex with some guy, and escapes the consequences. (Well, there actually is something to that capability of good looking 20 somethings. It just isn't * generally * used in quite this sort of way.)<br /><br />The premise is moved along by the device of the 20 something conning the divorcee into formalizing their room rental deal with a written lease produced by her. Of course the 40 something doesn't know about these things, and the 20 something has had help. The lease actually gives the younger woman equal right to the whole house during the rental period, with utilities thrown in at the fixed price. Even though an eviction proceeding is soon pending, the 20 something soon gets a temporary restraining order against the older woman, supposedly because she has been threatening the 20 something. You know, the judge is sympathetic to all the woe-is-me of the sexy sweet young thing. Finally the 40 something's \"heroic\" battle back for THE HOUSE then begins. Woopie!!<br /><br />The only realistic or perceptive thing in this movie is how horrificly easy TRO's (or orders of protection) are for women to get on nothing more than her unsubstantiated say so -- although they are generally only this easy against men. They are sometimes just as unjustified and just as motivated to seize control of a home as it is here. Indeed, girlfriends who have moved in with their boyfriends can often get them evicted from their own homes or condos on the basis of no proof whatsoever, but only an unsubstantiated claim of threats, and sometimes without even hearing his side. Even when there is a hearing, it is routinely impossible to rebut claims of threats (to prove a negative), when the burden of proof is effectively on the accused, rather than the accuser. (This is one of the only areas of American law where that is true -- and it's a signal outrage of feminist overreaching, and the failure of any organized group to resist the steamroller.) Of course that's not likely to be the subject of any Lifetime movie in this lifetime.<br /><br />The absurd basic premise of this movie relies upon the explanation that the 20 something is psychotic, and isn't taking her medicine. Even so it makes no sense. She isn't after the successful lawyer ex-husband, though she does con his help (to the ex wife's fury) in her quest. She's after THE HOUSE (technically, to drive the divorcee out of it during the period of the lease). This second younger woman is after ALL THAT'S LEFT after the divorce, after affairs with other 20 somethings STOLE her husband!! (The ex-husband seems unattached and basically solicitous after his fling -- doesn't matter, he still strayed!!!)<br /><br />The protagonist is good enough looking for her age. But her outlook, attitude and focus is so small minded, frumpy and utterly without imagination or life force that it's impossible to care about her. Well, a core group of Lifetime fans care, I guess, judging by the average score the small number of raters gave it. (I kept watching it only because it was so extremely bad and cartoonish that it had a camp appeal. I couldn't resist seeing just how far they'd take it.)<br /><br />** Spoiler ** (if such a thing is possible with this flick).<br /><br />Well, here's a clue. The movie ends with the 20 something getting bailed out of jail by promising to \"listen to\" her 20 something male co-worker and sometimes lover, and \"do whatever he says\" and \"let him take care of her\" (he means get her to keep taking her medicine) -- and then tricking him and returning to THE HOUSE. There she climbs the stairs with a knife, demonicly stalking her nemesis 40 something, who is taking a bath by candlelight, secure in the thought that the younger woman is out of her life. There's a struggle -- and the 40 something mom wins -- by sticking the 20 something with a hypodermic needle full of anti-psychotic medicine she had found. She then begins stroking her, mom like, and the two women have a bonding, female solidarity moment!!! How sweet."
"4234_4"	0	"It's not the most well made slasher movies of all time, but for what it is, it's pretty amusing. The plot is lame but the kills are not too bad. I have to be honest, if you don't follow the bands that are featured in this film, you wont find this film as funny as those who do. I knew someone who saw this film and was really disappointed because of the poor quality of the film but you have to understand that it was made in the spare time of being on tour, in between playing to moshing kids and drinkin' with friends backstage...it's not made to be taken seriously. It's ubber cheese at it's punk best and with over 100 kills,most of which are ultra gory, it's a fun movie to have friends over to watch, drink and be merry!"
"5832_9"	1	"Ever since seeing this film as a child, over 30 years ago, I never tire of watching it. From the opening scenes in the horn factory, to the car motor running from the back seat of the car, to Ollie answering the phone and being accidentally pushed out the window by Stan, I think this was perhaps their best latter day film. After this they moved to 20th Century Fox, and while those films weren't terrible, they lacked the comic timing of this movie. Jimmy Finnlayson, their long time foil, in his last appearance with the boys, showing up as the Doctor is super! quote: \" I said goat milk \" his reply to Stan asking him how do you milk a ghost! Charlie Hall and even Ben Turpin show up! I'd say all in all one of my favorite L & H comedies."
"4607_4"	0	"You can't imagine how I looked forward to King of the Ants. As a massive Gordon fan, I awaited the European premiere with wicked anticipation.especially since I loved Dagon - Gordon's last achievement - so much. King of the Ants premiered here in my country and it was Gordon himself who came to present it. Unfortunately, I couldn't go and congratulate him for it afterwards. King of the Ants is his most uninspired and mediocre film to date. Really, the quality level never surpassed ordinary TV-thriller standards. The plot outline is terribly routine and with the exception of a few poor scenes, the typical Gordon-touch is never recognized. On top of that, the already weak script has more holes than a Swiss bowl of cheese! It involves a young wannabe-crook who's hired to commit a murder. So he does.and of course they're not paying him.and of course he falls in love with the victim's wife.and of course he avenges himself.. Only the sequences in which the guy descents in a spiral of madness are worth a mention and they're the only ones reminding you of the fact you're still watching a Stuart Gordon film. The acting performances are below average with McCenna as the heroic lowlife, George `Norm Peterson' Wendt as the chubby bastard and Kari Wuhrer as the good-hearted sex bomb. Extremely illogical things happen constantly and the dullness of the story becomes irritating very quickly, while the make-up effects aren't enough to even satisfy amateur-horror fans. I read a few other comments on King of the Ants, claiming it's Gordon's best since it finally is a thought-provoking and mature film.Well, if that's the case.I rather stay immature and give Re-Animator another viewing, thank you very much. Oh well, I guess every good director runs out of steam and inspiration eventually.too bad it also overcame Stuart Gordon."
"1030_10"	1	"I nominate this and BABYLON 5 as the best television sci-fi series made. Both stand out in my mind because unlike early STAR TREK series, there is a consistent evolution of plots and characters. If you look at the original STAR TREK and STAR TREK:TNG, they were fine shows, but there was no overall theme or plot that connected all the episodes. In many ways, you could usually watch the shows totally out of sequence with no difficulty understanding what is occurring. This was less the case with DEEP SPACE 9 (with its giant battles that took up all of the final season) and the other TREK shows, as there was more of a larger story that unified them. This coherence seems to have developed as a concept with BABYLON 5 and saw this to an even greater extent with SG-1. The bottom line is that in many ways this series was like watching a family or a long novel slowly take form. Sure, there were a few \"throwaway\" episodes that were not connected to the rest, but these were very few and far between and were also usually pretty funny.<br /><br />And speaking of funny, I loved that SG-1 kept the mood light from time to time and wasn't so dreadfully serious. In this way, I actually enjoyed it more than BABYLON 5. Jack O'Neill was a great character with his sarcasm and love of Homer Simpson--it's really too bad he slowly faded from the series in later seasons.<br /><br />To truly appreciate SG-1, you should watch it from the beginning and see how intricately the plots work. This coherence gives the show exceptional staying power. And, if you don't like SG-1 after giving it a fair chance, then sci-fi is probably NOT the genre for you."
"661_1"	0	"Okay. So I just got back. Before I start my review, let me tell you one thing: I wanted to like this movie. I know I've been negative in the past, but I was hoping to be surprised and actually come out liking the film. I didn't.<br /><br />It's not just the fact that every horror cliché imaginable is in this. And it's not just the fact that they make every little thing into a jump scare (walking into a baseball bat left on the floor? Are you kidding me?). It just wasn't scary. One thing I was surprised about: there was more blood than I thought there was going to be.. which isn't saying much.<br /><br />The film starts off with Donna being dropped off by Lisa's mom at her house. She comes in.. goes upstairs. Camera pans to her father dead on the couch. Spooky. She goes upstairs, where the aforementioned baseball bat scene happens. Finds her brother on his bed, apparently dead (how could she tell? He didn't have a spot of blood on him). Killer comes in, Donna hides under bed, mom dies. She runs outside screaming for help. Killer behind her: \"I did it for us.\" Cut to therapy session. This confused a lot of people- everyone was asking whether or not her family actually died or if she imagined it- and she mentions how the nightmares have started coming back. Filler dialogue ensues.<br /><br />THey cut to the chase pretty quick. Few scenes at the salon, they go to the hotel. Of course the killer is already there (for some reason, he escaped 3 days ago but the police/family weren't informed until he's already there). More filler ensues.<br /><br />I'm not going to go on about what happens in the film, because I don't want to spoil it too much. If you want to know who dies, Horror_Fan made a post about it already. But on the subjects of deaths: they weren't that exciting. People in the theatre actually laughed out loud (an experience I've never had before in a horror movie, not even in When A Stranger Calls) during several of them. One in particular: the bus boy guy who gives the most hilarious 'scared' face I've ever seen. The only death involving any blood was Lisa's, and that was pretty scarce. Her throat is slashed, blood (if you can even call it that- it was practically black) splatters on the curtain-thing. The only other blood was on Claire when we see her body. Apparently, Fenton decided to stab her a few times after he choked her to death. Um, okay? The movie was one of the most clichéd I've ever seen. Let's see here.. obligatory close-mirror-curtain-BOOM! scene. Check. Twice, actually (you could tell they were struggling). Mandatory backing-up-into-killer. Check. There's also the backing-up-into-lamp scene, but you've all seen that. Oh, you say you want a birds-flying-away scare? Well, you got it! (Yes, they managed to incorporate one of those in here). And, of course, the we-have-security-on-all-exits-but-he-still-escaped scene. Shall I go on? I could.<br /><br />For anyone saying the characters weren't stupid, are you kidding me? \"Oh, even though the massive alarm is ringing, literally saying PLEASE VACATE THE BUILDING, and 3 of my friends are missing, I'm going to go upstairs to get my wrap.\" These characters were some of the most flawed and stupid characters ever. The only likable character - Lisa - made one of the most stupid moves in the movie. \"Oh, I just realized the psycho-teacher is here! I must leave my strong boyfriend behind to run off by myself to warn her! Oh, shoot, the elevator is being to slow? Guess I'll take the stairs and run off into the construction site!\" Ugh. By the end of the film, they all deserved to die. The only death anyone felt any remorse for was Donna's boyfriend (I can't even remember his name- is that bad?), and by that time, the audience was completely drained out of this scareless, clichéd film.<br /><br />There were SOME positives- the acting was decent for the most part, and it was well-shot. But that's about it.<br /><br />I'd give it a 1/5, and that's being generous. Just for the laughs (and believe me, the audience had a few), and Brittany Snow.<br /><br />Oh, and the reaction was bad. Very bad. People were boo-ing after the movie ended and buzz afterwards was very negative. Expect bad legs for this one."
"3323_1"	0	"I've been watching a lot of cartoon or animated movies because I have a baby girl who likes to watch TV. I began to watch this movie to see if I would like my little one to watch it... and no. At the beginning I thought it was such a cute movie like the Bambi movie, but all the way it was like insinuating the ducky was a homosexual. The info said that they were making fun of him because he wasn't good at sports, but that was not the case. It just seems like a movie made for kids to learn to be okay being gay. It was also very sad, as far as the ducky's dad and all. I don't know, I guess if you're gay you'd like it, but I don't think I'm going to watch it again with my little one."
"2289_3"	0	"Sadly, Marry Harron decided to do a fictional account of Bettie Page's life to go along with her own issues with men. As typical in all her work, every major male character is portrayed as weak, bumbling, or twisted. To add to her fiction, she projects ideas and issues that are not true, according to Bettie Page herself. Bettie did not leave the biz because she thought it was morally wrong or had religious issues (though she became a born-again later in life, through the influence of her 3rd husband- a minister). She left it, because she was in her late 30's, her acting career had gone nowhere and she felt she was losing her looks. The hints of molestation and rape are unvalidated and denied in Bettie's own words and are the director's attempts to claim that any woman who did what Bettie did must have been victimized by men. Harron fails to point out that Bettie designed her own clothes in almost all her shoots (not handed to her by \"sick\" fetishists). Harron also fails to make a point that Bunny Yeager, who did many famous photo shoots of Bettie, also did many \"naughty\" shoots with Bettie and was not the morally upright professional photographer portrayed in the film.<br /><br />The only saving grace is Gretchen Mol looks very much like Bettie. Otherwise, there are other movies and documentaries more accurate and honest to her life and the people in it."
